customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05299,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),62.17,3171.38,No
CUST-05300,Female,0,No,No,30,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),24.3,726.97,No
CUST-05301,Female,1,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,103.85,625.73,Yes
CUST-05302,Female,0,Yes,No,12,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,45.07,542.39,No
CUST-05303,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,85.94,4550.28,No
CUST-05304,Female,0,Yes,No,12,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),105.45,1271.34,No
CUST-05305,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,71.61,1365.55,No
CUST-05306,Female,0,No,Yes,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,82.07,739.6,Yes
CUST-05307,Male,1,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,52.02,2658.91,No
CUST-05308,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),90.65,3267.04,No
CUST-05309,Male,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,83.66,,No
CUST-05310,Female,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.48,1615.4,No
CUST-05311,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),81.46,2678.94,No
CUST-05312,Male,0,Yes,No,61,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,44.27,2706.78,No
CUST-05313,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Mailed check,83.78,1256.56,No
CUST-05314,Male,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),85.27,4943.81,No
CUST-05315,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,62.49,1246.5,No
CUST-05316,Female,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,42.94,644.42,No
CUST-05317,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),98.31,1184.29,No
CUST-05318,Male,0,Yes,No,32,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.41,2985.06,No
CUST-05319,Female,0,No,Yes,53,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),23.71,1257.1,No
CUST-05320,Male,0,No,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),67.43,4598.53,No
CUST-05321,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,27.21,716.53,No
CUST-05322,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),49.96,2536.8,No
CUST-05323,Female,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),60.22,3845.01,No
CUST-05324,Male,0,No,No,43,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,35.69,1543.7,No
CUST-05325,Female,0,Yes,Yes,29,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),64.89,1886.29,No
CUST-05326,Male,1,No,No,22,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,88.62,1949.9,No
CUST-05327,Male,0,No,No,15,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.7,928.14,No
CUST-05328,Male,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,41.41,2234.56,No
CUST-05329,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,59.48,1007.83,No
CUST-05330,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),77.24,1239.49,Yes
CUST-05331,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),111.64,5693.16,No
CUST-05332,Female,1,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),67.94,2993.68,No
CUST-05333,Female,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),106.79,5870.71,No
CUST-05334,Male,1,No,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),116.46,6175.94,No
CUST-05335,Female,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.9,592.76,No
CUST-05336,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),32.71,516.69,No
CUST-05337,Male,0,Yes,Yes,26,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),105.53,2751.15,No
CUST-05338,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,104.24,3745.6,No
CUST-05339,Female,0,No,No,21,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,104.86,2208.71,No
CUST-05340,Female,0,No,Yes,71,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,113.05,8028.82,No
CUST-05341,Female,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,45.64,3015.44,Yes
CUST-05342,Male,0,No,No,37,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),51.34,1897.12,No
CUST-05343,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,86.71,6154.57,No
CUST-05344,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),74.39,3198.79,No
CUST-05345,Female,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),104.84,3662.96,No
CUST-05346,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,43.45,1045.68,No
CUST-05347,Male,0,No,No,41,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),83.84,3435.65,No
CUST-05348,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,112.04,1333.88,No
CUST-05349,Male,0,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),39.59,2186.89,No
CUST-05350,Female,0,Yes,No,50,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,48.69,2435.83,No
CUST-05351,Male,0,Yes,Yes,49,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,58.74,2879.89,No
CUST-05352,Male,1,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,26.71,1358.75,Yes
CUST-05353,Male,0,Yes,No,32,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,35.69,1143.74,No
CUST-05354,Male,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),56.21,1352.72,No
CUST-05355,Male,0,No,No,57,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),25.44,1442.81,No
CUST-05356,Female,1,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,54.26,2119.16,Yes
CUST-05357,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,42.41,1563.87,No
CUST-05358,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,104.45,202.47,No
CUST-05359,Male,1,No,No,15,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,78.85,1178.35,No
CUST-05360,Female,1,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,107.85,118.35,No
CUST-05361,Male,1,Yes,No,22,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),38.29,846.3,Yes
CUST-05362,Male,0,Yes,Yes,29,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,26.17,758.84,No
CUST-05363,Female,0,No,Yes,9,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),53.4,489.11,No
CUST-05364,Female,0,Yes,No,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.64,1508.35,No
CUST-05365,Male,0,No,No,21,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),106.35,2228.22,No
CUST-05366,Male,0,No,No,51,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),36.82,1873.24,No
CUST-05367,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),32.11,1775.44,Yes
CUST-05368,Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,96.78,3101.3,No
CUST-05369,Female,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,89.24,2583.88,No
CUST-05370,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,23.7,541.64,No
CUST-05371,Male,1,No,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),68.96,277.26,No
CUST-05372,Female,0,No,Yes,52,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),62.88,3264.09,No
CUST-05373,Female,0,No,Yes,54,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,56.69,3060.37,No
CUST-05374,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),30.67,669.77,Yes
CUST-05375,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.74,870.31,No
CUST-05376,Male,1,Yes,No,32,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,42.0,1348.08,No
CUST-05377,Male,0,Yes,No,61,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,63.82,3901.73,No
CUST-05378,Male,0,No,No,26,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,106.11,2751.03,Yes
CUST-05379,Female,0,No,Yes,6,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Credit card (automatic),49.82,301.92,No
CUST-05380,Male,0,No,No,26,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,21.57,564.21,Yes
CUST-05381,Female,0,No,No,9,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.91,961.03,No
CUST-05382,Female,0,Yes,No,56,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),67.39,3770.88,No
CUST-05383,Female,0,No,No,29,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.71,1960.62,No
CUST-05384,Female,1,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,73.14,137.01,No
CUST-05385,Male,0,No,No,28,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),35.99,1011.61,No
CUST-05386,Male,0,No,Yes,13,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,89.49,1159.55,Yes
CUST-05387,Male,0,No,No,24,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),41.14,979.02,No
CUST-05388,Female,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),48.11,434.6,No
CUST-05389,Female,0,No,Yes,48,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),81.12,3895.33,No
CUST-05390,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),92.98,3444.49,No
CUST-05391,Female,0,No,Yes,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),91.06,6383.29,No
CUST-05392,Female,0,No,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),26.31,342.23,No
CUST-05393,Male,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,93.46,2708.84,No
CUST-05394,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),84.27,3284.58,No
CUST-05395,Male,1,No,Yes,11,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,78.51,862.14,No
CUST-05396,Female,0,No,No,13,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),114.69,1487.28,No
CUST-05397,Female,0,Yes,No,0,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),52.68,0.0,No
CUST-05398,Male,0,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),86.31,5779.16,No
CUST-05399,Male,1,Yes,Yes,48,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.32,3610.17,Yes
CUST-05400,Female,0,No,No,17,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,56.8,974.28,No
CUST-05401,Female,0,Yes,Yes,35,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),96.82,3395.63,No
CUST-05402,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,58.31,3664.22,No
CUST-05403,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),73.86,1995.81,No
CUST-05404,Male,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.06,2295.54,No
CUST-05405,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),69.13,4908.95,No
CUST-05406,Male,1,No,No,24,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,63.74,1522.51,No
CUST-05407,Female,0,No,No,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.78,1590.64,No
CUST-05408,Male,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),42.08,799.24,No
CUST-05409,Male,0,No,Yes,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),30.35,969.35,No
CUST-05410,Female,0,No,No,29,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.35,2617.4,No
CUST-05411,Male,0,No,No,36,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),92.43,3326.45,No
CUST-05412,Female,0,No,No,52,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,81.85,4259.2,Yes
CUST-05413,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,109.76,7468.09,No
CUST-05414,Female,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,44.5,306.59,No
CUST-05415,Male,0,Yes,No,0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,100.1,0.0,No
CUST-05416,Female,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),36.58,220.23,No
CUST-05417,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),24.78,1517.69,No
CUST-05418,Male,0,Yes,No,57,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),18.01,1025.5,No
CUST-05419,Male,1,No,Yes,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,76.06,533.14,Yes
CUST-05420,Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,95.87,6032.99,No
CUST-05421,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,100.3,691.12,Yes
CUST-05422,Female,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),65.07,141.71,No
CUST-05423,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.87,1361.98,No
CUST-05424,Female,0,No,No,31,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),21.58,663.89,No
CUST-05425,Male,0,No,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,109.74,7341.87,No
CUST-05426,Female,1,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),27.29,1317.15,No
CUST-05427,Female,0,Yes,No,37,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.47,3564.67,No
CUST-05428,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),24.96,20.23,No
CUST-05429,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,36.33,287.06,Yes
CUST-05430,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),34.29,1543.74,No
CUST-05431,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),45.71,2928.63,No
CUST-05432,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,58.56,2809.38,No
CUST-05433,Male,1,Yes,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),30.47,847.92,No
CUST-05434,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),115.32,3240.45,No
CUST-05435,Female,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.2,579.94,No
CUST-05436,Male,0,No,No,27,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,95.21,2570.72,Yes
CUST-05437,Male,0,Yes,No,25,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,70.65,1758.75,Yes
CUST-05438,Male,0,No,No,28,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,26.56,746.58,Yes
CUST-05439,Female,0,No,No,10,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,30.0,305.46,Yes
CUST-05440,Male,0,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),77.0,2536.7,No
CUST-05441,Female,0,No,Yes,47,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.53,2318.71,No
CUST-05442,Male,1,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),63.02,1636.61,Yes
CUST-05443,Male,0,No,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),72.92,5186.8,No
CUST-05444,Male,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,75.33,2934.67,No
CUST-05445,Female,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),76.26,2300.46,Yes
CUST-05446,Female,0,Yes,No,64,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),25.01,1597.84,No
CUST-05447,Male,0,Yes,No,38,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,92.05,3488.78,No
CUST-05448,Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),47.35,1086.5,No
CUST-05449,Male,0,No,No,67,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),29.44,1963.13,No
CUST-05450,Female,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,28.22,617.24,No
CUST-05451,Female,0,No,No,60,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,41.7,2503.91,No
CUST-05452,Male,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,80.87,2100.3,No
CUST-05453,Male,0,No,Yes,15,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),65.19,983.36,Yes
CUST-05454,Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),28.71,1260.56,No
CUST-05455,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,21.24,,No
CUST-05456,Female,0,Yes,Yes,4,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),20.47,82.62,No
CUST-05457,Female,0,No,Yes,58,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),60.11,3485.64,No
CUST-05458,Female,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),96.81,6873.39,No
CUST-05459,Male,0,No,Yes,34,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,75.36,2555.87,No
CUST-05460,Male,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,98.97,6830.27,No
CUST-05461,Female,0,Yes,No,45,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),49.94,2254.24,No
CUST-05462,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),32.03,1755.08,No
CUST-05463,Female,0,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,98.3,2251.35,Yes
CUST-05464,Female,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),90.78,809.3,No
CUST-05465,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,76.91,2845.53,No
CUST-05466,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,106.78,7359.78,No
CUST-05467,Female,0,No,No,47,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,81.07,3811.92,No
CUST-05468,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,70.58,566.42,No
CUST-05469,Male,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,68.23,3345.11,No
CUST-05470,Male,0,No,No,68,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.74,5435.27,Yes
CUST-05471,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),69.66,3264.69,No
CUST-05472,Female,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),45.27,1711.72,No
CUST-05473,Female,0,No,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),113.39,459.95,No
